주문번호,주문일,주문시간,요일,채널,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,주문총액,주문원가합계,앱수수료,PG수수료,광고수수료,사장배달비분담,정산순매출
BM-260307-0102,2026-03-07,15:31,토,배민,2,B004,음료,식혜,2,5500,11000,2400,53500,18800,3638,1444,2675,3500,42243
BM-260307-0103,2026-03-07,19:29,토,배민,2,S012,식사,전복죽,1,18500,18500,6800,33000,10000,2244,891,1650,3500,24715
BM-260307-0103,2026-03-07,19:29,토,배민,2,D003,사이드,감자전,1,14500,14500,3200,33000,10000,2244,891,1650,3500,24715
BM-260307-0104,2026-03-07,18:23,토,배민,4,S007,식사,보쌈 (소),1,33000,33000,11000,33000,11000,2244,891,1650,3500,24715
BM-260307-0105,2026-03-07,13:25,토,배민,3,S001,식사,갈비탕,1,20000,20000,7800,59000,20300,4012,1593,2950,3500,46945
BM-260307-0105,2026-03-07,13:25,토,배민,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,59000,20300,4012,1593,2950,3500,46945
BM-260307-0106,2026-03-07,18:15,토,배민,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,49500,16800,3366,1336,2475,3500,38823
BM-260307-0106,2026-03-07,18:15,토,배민,2,D004,사이드,해물파전,1,17500,17500,4500,49500,16800,3366,1336,2475,3500,38823
BM-260307-0106,2026-03-07,18:15,토,배민,2,B002,음료,콜라,2,4500,9000,1800,49500,16800,3366,1336,2475,3500,38823
BM-260307-0107,2026-03-07,14:36,토,배민,3,S003,식사,묵은지등갈비찜 (소),2,39000,78000,25000,87500,27400,5950,2362,4375,3500,71313
BM-260307-0107,2026-03-07,14:36,토,배민,3,D006,사이드,계란말이,1,9500,9500,2400,87500,27400,5950,2362,4375,3500,71313
CE-260307-0071,2026-03-07,20:40,토,쿠팡이츠,1,S001,식사,갈비탕,1,20000,20000,7800,25500,9000,2499,688,0,3500,18813
CE-260307-0071,2026-03-07,20:40,토,쿠팡이츠,1,B004,음료,식혜,1,5500,5500,1200,25500,9000,2499,688,0,3500,18813
BM-260307-0108,2026-03-07,13:13,토,배민,2,S002,식사,한우육개장,1,22000,22000,8200,56000,15600,3808,1512,2800,3500,44380
BM-260307-0108,2026-03-07,13:13,토,배민,2,D003,사이드,감자전,1,14500,14500,3200,56000,15600,3808,1512,2800,3500,44380
BM-260307-0108,2026-03-07,13:13,토,배민,2,B003,음료,수정과,2,5500,11000,2400,56000,15600,3808,1512,2800,3500,44380
BM-260307-0108,2026-03-07,13:13,토,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,56000,15600,3808,1512,2800,3500,44380
BM-260307-0109,2026-03-07,12:05,토,배민,2,S001,식사,갈비탕,1,20000,20000,7800,31000,10200,2108,837,1550,3500,23005
BM-260307-0109,2026-03-07,12:05,토,배민,2,B003,음료,수정과,2,5500,11000,2400,31000,10200,2108,837,1550,3500,23005
CE-260307-0072,2026-03-07,18:03,토,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32500,12900,3185,878,0,3500,24937
CE-260307-0072,2026-03-07,18:03,토,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,32500,12900,3185,878,0,3500,24937
BM-260307-0110,2026-03-07,13:23,토,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,24500,6600,1666,662,1225,3500,17447
BM-260307-0110,2026-03-07,13:23,토,배민,2,B003,음료,수정과,2,5500,11000,2400,24500,6600,1666,662,1225,3500,17447
BM-260307-0111,2026-03-07,11:45,토,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,49000,14700,3332,1323,2450,3500,38395
BM-260307-0111,2026-03-07,11:45,토,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,49000,14700,3332,1323,2450,3500,38395
BM-260307-0111,2026-03-07,11:45,토,배민,1,B002,음료,콜라,1,4500,4500,900,49000,14700,3332,1323,2450,3500,38395
BM-260307-0112,2026-03-07,20:33,토,배민,1,S012,식사,전복죽,1,18500,18500,6800,33000,10000,2244,891,1650,3500,24715
BM-260307-0112,2026-03-07,20:33,토,배민,1,D003,사이드,감자전,1,14500,14500,3200,33000,10000,2244,891,1650,3500,24715
CE-260307-0073,2026-03-07,18:59,토,쿠팡이츠,3,S005,식사,간장게장 정식,2,33000,66000,28000,77500,30800,7595,2092,0,3500,64313
CE-260307-0073,2026-03-07,18:59,토,쿠팡이츠,3,D007,사이드,도토리묵,1,11500,11500,2800,77500,30800,7595,2092,0,3500,64313
BM-260307-0113,2026-03-07,11:59,토,배민,1,S001,식사,갈비탕,1,20000,20000,7800,34500,11000,2346,932,1725,3500,25997
BM-260307-0113,2026-03-07,11:59,토,배민,1,D003,사이드,감자전,1,14500,14500,3200,34500,11000,2346,932,1725,3500,25997
BM-260307-0114,2026-03-07,13:51,토,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,53000,15400,3604,1431,2650,3500,41815
BM-260307-0114,2026-03-07,13:51,토,배민,1,D003,사이드,감자전,1,14500,14500,3200,53000,15400,3604,1431,2650,3500,41815
BM-260307-0114,2026-03-07,13:51,토,배민,1,B003,음료,수정과,1,5500,5500,1200,53000,15400,3604,1431,2650,3500,41815
BM-260307-0115,2026-03-07,12:51,토,배민,2,S002,식사,한우육개장,1,22000,22000,8200,33000,10600,2244,891,1650,3500,24715
BM-260307-0115,2026-03-07,12:51,토,배민,2,B004,음료,식혜,2,5500,11000,2400,33000,10600,2244,891,1650,3500,24715
CE-260307-0074,2026-03-07,21:20,토,쿠팡이츠,4,S007,식사,보쌈 (소),1,33000,33000,11000,55000,15800,5390,1485,0,3500,44625
CE-260307-0074,2026-03-07,21:20,토,쿠팡이츠,4,B003,음료,수정과,4,5500,22000,4800,55000,15800,5390,1485,0,3500,44625
CE-260307-0075,2026-03-07,18:07,토,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,28500,11700,2793,770,0,3500,21437
CE-260307-0075,2026-03-07,18:07,토,쿠팡이츠,1,B003,음료,수정과,1,5500,5500,1200,28500,11700,2793,770,0,3500,21437
CE-260307-0076,2026-03-07,13:52,토,쿠팡이츠,4,S008,식사,보쌈 (대),1,53000,53000,19500,86500,30500,8477,2336,0,3500,72187
CE-260307-0076,2026-03-07,13:52,토,쿠팡이츠,4,S002,식사,한우육개장,1,22000,22000,8200,86500,30500,8477,2336,0,3500,72187
CE-260307-0076,2026-03-07,13:52,토,쿠팡이츠,4,D007,사이드,도토리묵,1,11500,11500,2800,86500,30500,8477,2336,0,3500,72187
CE-260307-0077,2026-03-07,19:12,토,쿠팡이츠,4,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,2156,594,0,3500,15750
BM-260307-0116,2026-03-07,19:56,토,배민,4,S005,식사,간장게장 정식,1,33000,33000,14000,50500,18500,3434,1364,2525,3500,39677
BM-260307-0116,2026-03-07,19:56,토,배민,4,D004,사이드,해물파전,1,17500,17500,4500,50500,18500,3434,1364,2525,3500,39677
BM-260307-0117,2026-03-07,20:53,토,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,53500,15700,3638,1444,2675,3500,42243
BM-260307-0117,2026-03-07,20:53,토,배민,2,D003,사이드,감자전,1,14500,14500,3200,53500,15700,3638,1444,2675,3500,42243
BM-260307-0118,2026-03-07,11:13,토,배민,3,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,129500,45000,8806,3496,6475,3500,107223
BM-260307-0118,2026-03-07,11:13,토,배민,3,S008,식사,보쌈 (대),1,53000,53000,19500,129500,45000,8806,3496,6475,3500,107223
BM-260307-0118,2026-03-07,11:13,토,배민,3,D004,사이드,해물파전,1,17500,17500,4500,129500,45000,8806,3496,6475,3500,107223
CE-260307-0078,2026-03-07,20:48,토,쿠팡이츠,2,S002,식사,한우육개장,1,22000,22000,8200,47500,13800,4655,1282,0,3500,38063
CE-260307-0078,2026-03-07,20:48,토,쿠팡이츠,2,D003,사이드,감자전,1,14500,14500,3200,47500,13800,4655,1282,0,3500,38063
CE-260307-0078,2026-03-07,20:48,토,쿠팡이츠,2,B004,음료,식혜,2,5500,11000,2400,47500,13800,4655,1282,0,3500,38063
BM-260308-0119,2026-03-08,20:22,일,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,53500,15700,3638,1444,2675,3500,42243
BM-260308-0119,2026-03-08,20:22,일,배민,2,D003,사이드,감자전,1,14500,14500,3200,53500,15700,3638,1444,2675,3500,42243
CE-260308-0079,2026-03-08,21:21,일,쿠팡이츠,3,S008,식사,보쌈 (대),1,53000,53000,19500,102500,34100,10045,2768,0,3500,86187
CE-260308-0079,2026-03-08,21:21,일,쿠팡이츠,3,S007,식사,보쌈 (소),1,33000,33000,11000,102500,34100,10045,2768,0,3500,86187
CE-260308-0079,2026-03-08,21:21,일,쿠팡이츠,3,B004,음료,식혜,3,5500,16500,3600,102500,34100,10045,2768,0,3500,86187
BM-260308-0120,2026-03-08,17:56,일,배민,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,68500,22700,4658,1850,3425,3500,55067
BM-260308-0120,2026-03-08,17:56,일,배민,3,S001,식사,갈비탕,1,20000,20000,7800,68500,22700,4658,1850,3425,3500,55067
BM-260308-0120,2026-03-08,17:56,일,배민,3,D006,사이드,계란말이,1,9500,9500,2400,68500,22700,4658,1850,3425,3500,55067
CE-260308-0080,2026-03-08,20:24,일,쿠팡이츠,1,S012,식사,전복죽,1,18500,18500,6800,38500,11200,3773,1040,0,3500,30187
CE-260308-0080,2026-03-08,20:24,일,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,38500,11200,3773,1040,0,3500,30187
CE-260308-0080,2026-03-08,20:24,일,쿠팡이츠,1,B003,음료,수정과,1,5500,5500,1200,38500,11200,3773,1040,0,3500,30187
CE-260308-0081,2026-03-08,18:18,일,쿠팡이츠,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,43000,15100,4214,1161,0,3500,34125
CE-260308-0081,2026-03-08,18:18,일,쿠팡이츠,2,D007,사이드,도토리묵,1,11500,11500,2800,43000,15100,4214,1161,0,3500,34125
CE-260308-0081,2026-03-08,18:18,일,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,43000,15100,4214,1161,0,3500,34125
CE-260308-0082,2026-03-08,12:28,일,쿠팡이츠,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32500,12900,3185,878,0,3500,24937
CE-260308-0082,2026-03-08,12:28,일,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,32500,12900,3185,878,0,3500,24937
BM-260308-0121,2026-03-08,19:10,일,배민,1,S005,식사,간장게장 정식,1,33000,33000,14000,38500,15200,2618,1040,1925,3500,29417
BM-260308-0121,2026-03-08,19:10,일,배민,1,B003,음료,수정과,1,5500,5500,1200,38500,15200,2618,1040,1925,3500,29417
BM-260308-0122,2026-03-08,20:25,일,배민,3,S012,식사,전복죽,1,18500,18500,6800,94000,31400,6392,2538,4700,3500,76870
BM-260308-0122,2026-03-08,20:25,일,배민,3,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,94000,31400,6392,2538,4700,3500,76870
BM-260308-0122,2026-03-08,20:25,일,배민,3,B004,음료,식혜,3,5500,16500,3600,94000,31400,6392,2538,4700,3500,76870
CE-260308-0083,2026-03-08,21:35,일,쿠팡이츠,2,S010,식사,들기름 막국수,1,13500,13500,4200,22000,6000,2156,594,0,3500,15750
CE-260308-0083,2026-03-08,21:35,일,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,22000,6000,2156,594,0,3500,15750
CE-260308-0084,2026-03-08,21:44,일,쿠팡이츠,3,S008,식사,보쌈 (대),1,53000,53000,19500,79000,25800,7742,2133,0,3500,65625
CE-260308-0084,2026-03-08,21:44,일,쿠팡이츠,3,D004,사이드,해물파전,1,17500,17500,4500,79000,25800,7742,2133,0,3500,65625
CE-260308-0084,2026-03-08,21:44,일,쿠팡이츠,3,A007,주류,막걸리 (병),1,8500,8500,1800,79000,25800,7742,2133,0,3500,65625
BM-260308-0123,2026-03-08,12:28,일,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,47500,14200,3230,1282,2375,3500,37113
BM-260308-0123,2026-03-08,12:28,일,배민,1,D003,사이드,감자전,1,14500,14500,3200,47500,14200,3230,1282,2375,3500,37113
BM-260308-0124,2026-03-08,12:41,일,배민,2,S012,식사,전복죽,1,18500,18500,6800,27000,8600,1836,729,1350,3500,19585
BM-260308-0124,2026-03-08,12:41,일,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,27000,8600,1836,729,1350,3500,19585
CE-260308-0085,2026-03-08,16:52,일,쿠팡이츠,3,S008,식사,보쌈 (대),1,53000,53000,19500,53000,19500,5194,1431,0,3500,42875
BM-260308-0125,2026-03-08,19:37,일,배민,3,S002,식사,한우육개장,1,22000,22000,8200,36500,11400,2482,986,1825,3500,27707
BM-260308-0125,2026-03-08,19:37,일,배민,3,D003,사이드,감자전,1,14500,14500,3200,36500,11400,2482,986,1825,3500,27707
BM-260308-0126,2026-03-08,12:34,일,배민,2,S012,식사,전복죽,1,18500,18500,6800,28000,9200,1904,756,1400,3500,20440
BM-260308-0126,2026-03-08,12:34,일,배민,2,D006,사이드,계란말이,1,9500,9500,2400,28000,9200,1904,756,1400,3500,20440
BM-260308-0127,2026-03-08,19:18,일,배민,3,S002,식사,한우육개장,1,22000,22000,8200,40500,15000,2754,1094,2025,3500,31127
BM-260308-0127,2026-03-08,19:18,일,배민,3,S012,식사,전복죽,1,18500,18500,6800,40500,15000,2754,1094,2025,3500,31127
CE-260308-0086,2026-03-08,12:45,일,쿠팡이츠,2,S001,식사,갈비탕,1,20000,20000,7800,31500,10600,3087,850,0,3500,24063
CE-260308-0086,2026-03-08,12:45,일,쿠팡이츠,2,D007,사이드,도토리묵,1,11500,11500,2800,31500,10600,3087,850,0,3500,24063
BM-260308-0128,2026-03-08,17:56,일,배민,1,S002,식사,한우육개장,1,22000,22000,8200,40000,12400,2720,1080,2000,3500,30700
BM-260308-0128,2026-03-08,17:56,일,배민,1,D006,사이드,계란말이,1,9500,9500,2400,40000,12400,2720,1080,2000,3500,30700
BM-260308-0128,2026-03-08,17:56,일,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,40000,12400,2720,1080,2000,3500,30700
CE-260308-0087,2026-03-08,18:05,일,쿠팡이츠,3,S009,식사,한우 육회비빔밥,2,23000,46000,21000,46000,21000,4508,1242,0,3500,36750
BM-260308-0129,2026-03-08,18:08,일,배민,3,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,2244,891,1650,3500,24715
CE-260308-0088,2026-03-08,19:14,일,쿠팡이츠,3,S010,식사,들기름 막국수,1,13500,13500,4200,23000,6600,2254,621,0,3500,16625
CE-260308-0088,2026-03-08,19:14,일,쿠팡이츠,3,D006,사이드,계란말이,1,9500,9500,2400,23000,6600,2254,621,0,3500,16625
BM-260308-0130,2026-03-08,12:11,일,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,23000,10500,1564,621,1150,3500,16165
BM-260308-0131,2026-03-08,19:09,일,배민,1,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,1496,594,1100,3500,15310
BM-260308-0132,2026-03-08,19:08,일,배민,3,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,92500,31500,6290,2498,4625,3500,75587
BM-260308-0132,2026-03-08,19:08,일,배민,3,S001,식사,갈비탕,1,20000,20000,7800,92500,31500,6290,2498,4625,3500,75587
BM-260308-0132,2026-03-08,19:08,일,배민,3,B001,음료,사이다,3,4500,13500,2700,92500,31500,6290,2498,4625,3500,75587
BM-260308-0133,2026-03-08,20:08,일,배민,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,58000,18600,3944,1566,2900,3500,46090
BM-260308-0133,2026-03-08,20:08,일,배민,2,D004,사이드,해물파전,1,17500,17500,4500,58000,18600,3944,1566,2900,3500,46090
BM-260308-0133,2026-03-08,20:08,일,배민,2,B001,음료,사이다,2,4500,9000,1800,58000,18600,3944,1566,2900,3500,46090
BM-260308-0133,2026-03-08,20:08,일,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,58000,18600,3944,1566,2900,3500,46090
CE-260308-0089,2026-03-08,18:00,일,쿠팡이츠,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,3822,1053,0,3500,30625
BM-260308-0134,2026-03-08,14:15,일,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,2652,1053,1950,3500,29845
BM-260308-0135,2026-03-08,13:45,일,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,47500,14200,3230,1282,2375,3500,37113
BM-260308-0135,2026-03-08,13:45,일,배민,1,D003,사이드,감자전,1,14500,14500,3200,47500,14200,3230,1282,2375,3500,37113
BM-260308-0136,2026-03-08,18:09,일,배민,3,S007,식사,보쌈 (소),1,33000,33000,11000,80000,24700,5440,2160,4000,3500,64900
BM-260308-0136,2026-03-08,18:09,일,배민,3,S002,식사,한우육개장,1,22000,22000,8200,80000,24700,5440,2160,4000,3500,64900
BM-260308-0136,2026-03-08,18:09,일,배민,3,D007,사이드,도토리묵,1,11500,11500,2800,80000,24700,5440,2160,4000,3500,64900
BM-260308-0136,2026-03-08,18:09,일,배민,3,B002,음료,콜라,3,4500,13500,2700,80000,24700,5440,2160,4000,3500,64900
BM-260308-0137,2026-03-08,18:12,일,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,13500,4200,918,364,675,3500,8043
BM-260309-0138,2026-03-09,20:52,월,배민,4,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,91500,27800,6222,2470,4575,3500,74733
BM-260309-0138,2026-03-09,20:52,월,배민,4,D003,사이드,감자전,1,14500,14500,3200,91500,27800,6222,2470,4575,3500,74733
BM-260309-0138,2026-03-09,20:52,월,배민,4,B001,음료,사이다,4,4500,18000,3600,91500,27800,6222,2470,4575,3500,74733
BM-260309-0139,2026-03-09,12:40,월,배민,2,S005,식사,간장게장 정식,1,33000,33000,14000,42500,16400,2890,1148,2125,3500,32837
BM-260309-0139,2026-03-09,12:40,월,배민,2,D006,사이드,계란말이,1,9500,9500,2400,42500,16400,2890,1148,2125,3500,32837
CE-260309-0090,2026-03-09,20:41,월,쿠팡이츠,2,S002,식사,한우육개장,1,22000,22000,8200,30500,10000,2989,824,0,3500,23187
CE-260309-0090,2026-03-09,20:41,월,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,30500,10000,2989,824,0,3500,23187
BM-260309-0140,2026-03-09,11:21,월,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,39500,10500,2686,1066,1975,3500,30273
BM-260309-0140,2026-03-09,11:21,월,배민,2,D004,사이드,해물파전,1,17500,17500,4500,39500,10500,2686,1066,1975,3500,30273
BM-260309-0140,2026-03-09,11:21,월,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,39500,10500,2686,1066,1975,3500,30273
BM-260309-0141,2026-03-09,19:17,월,배민,2,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1258,500,925,3500,12317
CE-260309-0091,2026-03-09,12:55,월,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32500,12900,3185,878,0,3500,24937
CE-260309-0091,2026-03-09,12:55,월,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,32500,12900,3185,878,0,3500,24937
BM-260309-0142,2026-03-09,19:17,월,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,42000,12800,2856,1134,2100,3500,32410
BM-260309-0142,2026-03-09,19:17,월,배민,2,B001,음료,사이다,2,4500,9000,1800,42000,12800,2856,1134,2100,3500,32410
BM-260309-0143,2026-03-09,11:43,월,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,44000,13400,2992,1188,2200,3500,34120
BM-260309-0143,2026-03-09,11:43,월,배민,2,B004,음료,식혜,2,5500,11000,2400,44000,13400,2992,1188,2200,3500,34120
CE-260309-0092,2026-03-09,18:16,월,쿠팡이츠,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,3822,1053,0,3500,30625
BM-260309-0144,2026-03-09,20:50,월,배민,3,S012,식사,전복죽,1,18500,18500,6800,108500,35000,7378,2930,5425,3500,89267
BM-260309-0144,2026-03-09,20:50,월,배민,3,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,108500,35000,7378,2930,5425,3500,89267
BM-260309-0144,2026-03-09,20:50,월,배민,3,D004,사이드,해물파전,1,17500,17500,4500,108500,35000,7378,2930,5425,3500,89267
BM-260309-0144,2026-03-09,20:50,월,배민,3,B001,음료,사이다,3,4500,13500,2700,108500,35000,7378,2930,5425,3500,89267
CE-260309-0093,2026-03-09,16:56,월,쿠팡이츠,1,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,2156,594,0,3500,15750
CE-260309-0094,2026-03-09,20:21,월,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,49000,17700,4802,1323,0,3500,39375
CE-260309-0094,2026-03-09,20:21,월,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,49000,17700,4802,1323,0,3500,39375
CE-260309-0094,2026-03-09,20:21,월,쿠팡이츠,1,B002,음료,콜라,1,4500,4500,900,49000,17700,4802,1323,0,3500,39375
BM-260309-0145,2026-03-09,19:19,월,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,65000,17800,4420,1755,3250,3500,52075
BM-260309-0145,2026-03-09,19:19,월,배민,2,D003,사이드,감자전,1,14500,14500,3200,65000,17800,4420,1755,3250,3500,52075
BM-260309-0145,2026-03-09,19:19,월,배민,2,B001,음료,사이다,2,4500,9000,1800,65000,17800,4420,1755,3250,3500,52075
BM-260309-0145,2026-03-09,19:19,월,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,65000,17800,4420,1755,3250,3500,52075
BM-260309-0146,2026-03-09,13:16,월,배민,1,S001,식사,갈비탕,1,20000,20000,7800,29500,10200,2006,796,1475,3500,21723
BM-260309-0146,2026-03-09,13:16,월,배민,1,D006,사이드,계란말이,1,9500,9500,2400,29500,10200,2006,796,1475,3500,21723
CE-260309-0095,2026-03-09,12:05,월,쿠팡이츠,2,S001,식사,갈비탕,1,20000,20000,7800,31500,10600,3087,850,0,3500,24063
CE-260309-0095,2026-03-09,12:05,월,쿠팡이츠,2,D007,사이드,도토리묵,1,11500,11500,2800,31500,10600,3087,850,0,3500,24063
BM-260309-0147,2026-03-09,18:28,월,배민,1,S001,식사,갈비탕,1,20000,20000,7800,25500,9000,1734,688,1275,3500,18303
BM-260309-0147,2026-03-09,18:28,월,배민,1,B004,음료,식혜,1,5500,5500,1200,25500,9000,1734,688,1275,3500,18303
CE-260309-0096,2026-03-09,12:10,월,쿠팡이츠,1,S002,식사,한우육개장,1,22000,22000,8200,27500,9400,2695,742,0,3500,20563
CE-260309-0096,2026-03-09,12:10,월,쿠팡이츠,1,B004,음료,식혜,1,5500,5500,1200,27500,9400,2695,742,0,3500,20563
BM-260309-0148,2026-03-09,20:27,월,배민,2,S002,식사,한우육개장,1,22000,22000,8200,36500,11400,2482,986,1825,3500,27707
BM-260309-0148,2026-03-09,20:27,월,배민,2,D003,사이드,감자전,1,14500,14500,3200,36500,11400,2482,986,1825,3500,27707
CE-260309-0097,2026-03-09,18:59,월,쿠팡이츠,1,S010,식사,들기름 막국수,1,13500,13500,4200,13500,4200,1323,364,0,3500,8313
BM-260309-0149,2026-03-09,13:23,월,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32500,12900,2210,878,1625,3500,24287
BM-260309-0149,2026-03-09,13:23,월,배민,1,D006,사이드,계란말이,1,9500,9500,2400,32500,12900,2210,878,1625,3500,24287
CE-260309-0098,2026-03-09,12:52,월,쿠팡이츠,2,S005,식사,간장게장 정식,1,33000,33000,14000,42500,16400,4165,1148,0,3500,33687
CE-260309-0098,2026-03-09,12:52,월,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,42500,16400,4165,1148,0,3500,33687
BM-260309-0150,2026-03-09,19:11,월,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32500,12900,2210,878,1625,3500,24287
BM-260309-0150,2026-03-09,19:11,월,배민,1,D006,사이드,계란말이,1,9500,9500,2400,32500,12900,2210,878,1625,3500,24287
BM-260309-0151,2026-03-09,18:42,월,배민,1,S005,식사,간장게장 정식,1,33000,33000,14000,56500,19400,3842,1526,2825,3500,44807
BM-260309-0151,2026-03-09,18:42,월,배민,1,D006,사이드,계란말이,1,9500,9500,2400,56500,19400,3842,1526,2825,3500,44807
BM-260309-0151,2026-03-09,18:42,월,배민,1,B003,음료,수정과,1,5500,5500,1200,56500,19400,3842,1526,2825,3500,44807
BM-260309-0151,2026-03-09,18:42,월,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,56500,19400,3842,1526,2825,3500,44807
BM-260309-0152,2026-03-09,20:59,월,배민,1,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,1496,594,1100,3500,15310
CE-260309-0099,2026-03-09,12:44,월,쿠팡이츠,2,S002,식사,한우육개장,1,22000,22000,8200,39500,12700,3871,1066,0,3500,31063
CE-260309-0099,2026-03-09,12:44,월,쿠팡이츠,2,D004,사이드,해물파전,1,17500,17500,4500,39500,12700,3871,1066,0,3500,31063
BM-260309-0153,2026-03-09,20:15,월,배민,3,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,82000,26000,5576,2214,4100,3500,66610
BM-260309-0153,2026-03-09,20:15,월,배민,3,D003,사이드,감자전,1,14500,14500,3200,82000,26000,5576,2214,4100,3500,66610
BM-260309-0153,2026-03-09,20:15,월,배민,3,A007,주류,막걸리 (병),1,8500,8500,1800,82000,26000,5576,2214,4100,3500,66610
BM-260309-0154,2026-03-09,19:20,월,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,48500,14900,3298,1310,2425,3500,37967
BM-260309-0154,2026-03-09,19:20,월,배민,2,D006,사이드,계란말이,1,9500,9500,2400,48500,14900,3298,1310,2425,3500,37967
BM-260310-0155,2026-03-10,19:21,화,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,22000,6000,1496,594,1100,3500,15310
BM-260310-0155,2026-03-10,19:21,화,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,22000,6000,1496,594,1100,3500,15310
CE-260310-0100,2026-03-10,13:44,화,쿠팡이츠,2,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,3234,891,0,3500,25375
CE-260310-0101,2026-03-10,19:04,화,쿠팡이츠,2,S005,식사,간장게장 정식,1,33000,33000,14000,41500,15800,4067,1120,0,3500,32813
CE-260310-0101,2026-03-10,19:04,화,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,41500,15800,4067,1120,0,3500,32813
BM-260310-0156,2026-03-10,13:11,화,배민,3,S008,식사,보쌈 (대),1,53000,53000,19500,95500,32900,6494,2578,4775,3500,78153
BM-260310-0156,2026-03-10,13:11,화,배민,3,S007,식사,보쌈 (소),1,33000,33000,11000,95500,32900,6494,2578,4775,3500,78153
BM-260310-0156,2026-03-10,13:11,화,배민,3,D006,사이드,계란말이,1,9500,9500,2400,95500,32900,6494,2578,4775,3500,78153
BM-260310-0157,2026-03-10,19:36,화,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,53500,15800,3638,1444,2675,3500,42243
BM-260310-0157,2026-03-10,19:36,화,배민,2,D006,사이드,계란말이,1,9500,9500,2400,53500,15800,3638,1444,2675,3500,42243
BM-260310-0157,2026-03-10,19:36,화,배민,2,B003,음료,수정과,2,5500,11000,2400,53500,15800,3638,1444,2675,3500,42243
