주문번호,주문일,주문시간,요일,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,결제수단
P-260306-0474,2026-03-06,22:07,금,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260306-0474,2026-03-06,22:07,금,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260306-0474,2026-03-06,22:07,금,3,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260306-0474,2026-03-06,22:07,금,3,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260306-0475,2026-03-06,12:37,금,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260306-0475,2026-03-06,12:37,금,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,간편결제
P-260306-0475,2026-03-06,12:37,금,3,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260306-0475,2026-03-06,12:37,금,3,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260306-0476,2026-03-06,13:50,금,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260307-0477,2026-03-07,18:39,토,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260307-0477,2026-03-07,18:39,토,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0477,2026-03-07,18:39,토,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260307-0477,2026-03-07,18:39,토,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0477,2026-03-07,18:39,토,2,A003,주류,테라,1,6000,6000,1500,카드
P-260307-0478,2026-03-07,19:05,토,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260307-0478,2026-03-07,19:05,토,3,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260307-0479,2026-03-07,12:02,토,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260307-0479,2026-03-07,12:02,토,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0479,2026-03-07,12:02,토,2,B005,음료,오미자차,2,6000,12000,3000,카드
P-260307-0480,2026-03-07,21:39,토,5,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260307-0480,2026-03-07,21:39,토,5,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0480,2026-03-07,21:39,토,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260307-0480,2026-03-07,21:39,토,5,A005,주류,한라산,2,14000,28000,9000,카드
P-260307-0480,2026-03-07,21:39,토,5,B002,음료,콜라,1,4000,4000,900,카드
P-260307-0481,2026-03-07,12:10,토,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0481,2026-03-07,12:10,토,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0481,2026-03-07,12:10,토,3,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0481,2026-03-07,12:10,토,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0482,2026-03-07,13:43,토,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0482,2026-03-07,13:43,토,4,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260307-0482,2026-03-07,13:43,토,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0483,2026-03-07,21:41,토,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,현금
P-260307-0483,2026-03-07,21:41,토,3,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260307-0483,2026-03-07,21:41,토,3,D007,사이드,도토리묵,1,11000,11000,2800,현금
P-260307-0483,2026-03-07,21:41,토,3,D001,사이드,한치회무침,1,22000,22000,7800,현금
P-260307-0483,2026-03-07,21:41,토,3,A007,주류,막걸리 (병),1,8000,8000,1800,현금
P-260307-0483,2026-03-07,21:41,토,3,B003,음료,수정과,2,5000,10000,2400,현금
P-260307-0484,2026-03-07,18:49,토,3,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260307-0484,2026-03-07,18:49,토,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0484,2026-03-07,18:49,토,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0484,2026-03-07,18:49,토,3,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0484,2026-03-07,18:49,토,3,A004,주류,카스,1,6000,6000,1500,카드
P-260307-0485,2026-03-07,20:10,토,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260307-0486,2026-03-07,14:43,토,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0486,2026-03-07,14:43,토,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0487,2026-03-07,20:05,토,6,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0487,2026-03-07,20:05,토,6,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0487,2026-03-07,20:05,토,6,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0487,2026-03-07,20:05,토,6,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260307-0487,2026-03-07,20:05,토,6,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0487,2026-03-07,20:05,토,6,A004,주류,카스,1,6000,6000,1500,카드
P-260307-0487,2026-03-07,20:05,토,6,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260307-0487,2026-03-07,20:05,토,6,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260307-0487,2026-03-07,20:05,토,6,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260307-0488,2026-03-07,14:00,토,5,S010,식사,들기름 막국수,2,13000,26000,8400,카드
P-260307-0488,2026-03-07,14:00,토,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260307-0488,2026-03-07,14:00,토,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0489,2026-03-07,20:48,토,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0489,2026-03-07,20:48,토,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0489,2026-03-07,20:48,토,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260307-0489,2026-03-07,20:48,토,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0489,2026-03-07,20:48,토,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0489,2026-03-07,20:48,토,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0490,2026-03-07,20:09,토,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0490,2026-03-07,20:09,토,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0490,2026-03-07,20:09,토,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0490,2026-03-07,20:09,토,2,A004,주류,카스,1,6000,6000,1500,카드
P-260307-0491,2026-03-07,13:27,토,6,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260307-0491,2026-03-07,13:27,토,6,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260307-0491,2026-03-07,13:27,토,6,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260307-0491,2026-03-07,13:27,토,6,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0492,2026-03-07,19:44,토,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260307-0492,2026-03-07,19:44,토,3,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260307-0492,2026-03-07,19:44,토,3,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260307-0492,2026-03-07,19:44,토,3,D007,사이드,도토리묵,1,11000,11000,2800,간편결제
P-260307-0492,2026-03-07,19:44,토,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260307-0492,2026-03-07,19:44,토,3,A001,주류,참이슬 후레쉬,2,5000,10000,2400,간편결제
P-260307-0492,2026-03-07,19:44,토,3,B001,음료,사이다,2,4000,8000,1800,간편결제
P-260307-0493,2026-03-07,18:33,토,5,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260307-0493,2026-03-07,18:33,토,5,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0493,2026-03-07,18:33,토,5,A003,주류,테라,2,6000,12000,3000,카드
P-260307-0493,2026-03-07,18:33,토,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260307-0494,2026-03-07,13:07,토,6,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260307-0494,2026-03-07,13:07,토,6,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0494,2026-03-07,13:07,토,6,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0494,2026-03-07,13:07,토,6,S002,식사,한우육개장,2,21000,42000,16400,카드
P-260307-0495,2026-03-07,14:58,토,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260307-0495,2026-03-07,14:58,토,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0496,2026-03-07,13:19,토,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0496,2026-03-07,13:19,토,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0496,2026-03-07,13:19,토,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260307-0497,2026-03-07,17:56,토,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0497,2026-03-07,17:56,토,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260307-0497,2026-03-07,17:56,토,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0497,2026-03-07,17:56,토,4,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260307-0497,2026-03-07,17:56,토,4,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260307-0498,2026-03-07,19:33,토,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0498,2026-03-07,19:33,토,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260307-0498,2026-03-07,19:33,토,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0498,2026-03-07,19:33,토,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260307-0498,2026-03-07,19:33,토,2,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260307-0499,2026-03-07,20:36,토,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0499,2026-03-07,20:36,토,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0499,2026-03-07,20:36,토,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0499,2026-03-07,20:36,토,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0499,2026-03-07,20:36,토,2,A004,주류,카스,2,6000,12000,3000,카드
P-260307-0500,2026-03-07,22:23,토,3,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260307-0500,2026-03-07,22:23,토,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0500,2026-03-07,22:23,토,3,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0500,2026-03-07,22:23,토,3,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0501,2026-03-07,21:51,토,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0501,2026-03-07,21:51,토,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0501,2026-03-07,21:51,토,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0501,2026-03-07,21:51,토,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0501,2026-03-07,21:51,토,4,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260307-0501,2026-03-07,21:51,토,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0501,2026-03-07,21:51,토,4,B001,음료,사이다,1,4000,4000,900,카드
P-260307-0502,2026-03-07,13:41,토,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260307-0502,2026-03-07,13:41,토,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0502,2026-03-07,13:41,토,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0502,2026-03-07,13:41,토,3,B002,음료,콜라,2,4000,8000,1800,카드
P-260307-0503,2026-03-07,20:56,토,5,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,현금
P-260307-0503,2026-03-07,20:56,토,5,S001,식사,갈비탕,1,19000,19000,7800,현금
P-260307-0503,2026-03-07,20:56,토,5,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260307-0503,2026-03-07,20:56,토,5,A002,주류,처음처럼,1,5000,5000,1200,현금
P-260307-0503,2026-03-07,20:56,토,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,현금
P-260307-0503,2026-03-07,20:56,토,5,B004,음료,식혜,2,5000,10000,2400,현금
P-260307-0504,2026-03-07,17:29,토,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0504,2026-03-07,17:29,토,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0504,2026-03-07,17:29,토,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0504,2026-03-07,17:29,토,4,A004,주류,카스,4,6000,24000,6000,카드
P-260307-0504,2026-03-07,17:29,토,4,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260307-0505,2026-03-07,21:09,토,5,S008,식사,보쌈 (대),1,52000,52000,19500,간편결제
P-260307-0505,2026-03-07,21:09,토,5,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260307-0505,2026-03-07,21:09,토,5,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260307-0505,2026-03-07,21:09,토,5,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260307-0505,2026-03-07,21:09,토,5,A001,주류,참이슬 후레쉬,2,5000,10000,2400,간편결제
P-260307-0506,2026-03-07,17:42,토,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0506,2026-03-07,17:42,토,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0506,2026-03-07,17:42,토,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0506,2026-03-07,17:42,토,4,A003,주류,테라,1,6000,6000,1500,카드
P-260307-0506,2026-03-07,17:42,토,4,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260307-0506,2026-03-07,17:42,토,4,B003,음료,수정과,2,5000,10000,2400,카드
P-260307-0506,2026-03-07,17:42,토,4,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260307-0507,2026-03-07,19:30,토,8,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260307-0507,2026-03-07,19:30,토,8,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0507,2026-03-07,19:30,토,8,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0507,2026-03-07,19:30,토,8,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0507,2026-03-07,19:30,토,8,A005,주류,한라산,1,14000,14000,4500,카드
P-260307-0507,2026-03-07,19:30,토,8,A004,주류,카스,1,6000,6000,1500,카드
P-260307-0507,2026-03-07,19:30,토,8,B001,음료,사이다,2,4000,8000,1800,카드
P-260307-0508,2026-03-07,18:47,토,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260307-0508,2026-03-07,18:47,토,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0508,2026-03-07,18:47,토,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0508,2026-03-07,18:47,토,2,A007,주류,막걸리 (병),2,8000,16000,3600,카드
P-260307-0509,2026-03-07,14:29,토,5,M003,코스,"런치 한상 (1인, 평일점심)",3,19000,57000,29400,카드
P-260307-0509,2026-03-07,14:29,토,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0509,2026-03-07,14:29,토,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0509,2026-03-07,14:29,토,5,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0510,2026-03-07,14:43,토,2,S010,식사,들기름 막국수,2,13000,26000,8400,카드
P-260307-0511,2026-03-07,19:40,토,4,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260307-0511,2026-03-07,19:40,토,4,D007,사이드,도토리묵,1,11000,11000,2800,간편결제
P-260307-0511,2026-03-07,19:40,토,4,A004,주류,카스,2,6000,12000,3000,간편결제
P-260307-0511,2026-03-07,19:40,토,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,간편결제
P-260307-0512,2026-03-07,22:24,토,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0512,2026-03-07,22:24,토,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0512,2026-03-07,22:24,토,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0512,2026-03-07,22:24,토,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0512,2026-03-07,22:24,토,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0512,2026-03-07,22:24,토,3,A003,주류,테라,2,6000,12000,3000,카드
P-260307-0513,2026-03-07,15:59,토,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260307-0513,2026-03-07,15:59,토,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0513,2026-03-07,15:59,토,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0513,2026-03-07,15:59,토,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260307-0513,2026-03-07,15:59,토,4,A003,주류,테라,2,6000,12000,3000,카드
P-260307-0513,2026-03-07,15:59,토,4,B001,음료,사이다,1,4000,4000,900,카드
P-260307-0513,2026-03-07,15:59,토,4,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260307-0514,2026-03-07,21:12,토,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,간편결제
P-260307-0514,2026-03-07,21:12,토,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260307-0514,2026-03-07,21:12,토,2,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260307-0514,2026-03-07,21:12,토,2,A006,주류,복분자주 (병),2,22000,44000,13600,간편결제
P-260307-0514,2026-03-07,21:12,토,2,B002,음료,콜라,2,4000,8000,1800,간편결제
P-260307-0514,2026-03-07,21:12,토,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,간편결제
P-260307-0515,2026-03-07,20:38,토,4,S008,식사,보쌈 (대),1,52000,52000,19500,현금
P-260307-0515,2026-03-07,20:38,토,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,현금
P-260307-0515,2026-03-07,20:38,토,4,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260307-0515,2026-03-07,20:38,토,4,D001,사이드,한치회무침,1,22000,22000,7800,현금
P-260307-0515,2026-03-07,20:38,토,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,현금
P-260307-0515,2026-03-07,20:38,토,4,A003,주류,테라,2,6000,12000,3000,현금
P-260307-0516,2026-03-07,13:49,토,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260307-0516,2026-03-07,13:49,토,4,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260307-0516,2026-03-07,13:49,토,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0517,2026-03-07,19:47,토,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0517,2026-03-07,19:47,토,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0517,2026-03-07,19:47,토,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0517,2026-03-07,19:47,토,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0517,2026-03-07,19:47,토,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0517,2026-03-07,19:47,토,2,E002,디저트,약과 3종,1,6000,6000,1500,카드
P-260307-0518,2026-03-07,23:08,토,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0518,2026-03-07,23:08,토,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0518,2026-03-07,23:08,토,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260307-0518,2026-03-07,23:08,토,4,A005,주류,한라산,2,14000,28000,9000,카드
P-260307-0518,2026-03-07,23:08,토,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0518,2026-03-07,23:08,토,4,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260307-0519,2026-03-07,18:52,토,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0519,2026-03-07,18:52,토,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260307-0519,2026-03-07,18:52,토,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0519,2026-03-07,18:52,토,4,A003,주류,테라,4,6000,24000,6000,카드
P-260307-0519,2026-03-07,18:52,토,4,B001,음료,사이다,2,4000,8000,1800,카드
P-260307-0519,2026-03-07,18:52,토,4,E002,디저트,약과 3종,1,6000,6000,1500,카드
P-260307-0520,2026-03-07,13:22,토,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0520,2026-03-07,13:22,토,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260307-0521,2026-03-07,19:51,토,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0521,2026-03-07,19:51,토,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260307-0521,2026-03-07,19:51,토,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0521,2026-03-07,19:51,토,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0522,2026-03-07,21:23,토,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0522,2026-03-07,21:23,토,3,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0522,2026-03-07,21:23,토,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0522,2026-03-07,21:23,토,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0522,2026-03-07,21:23,토,3,A005,주류,한라산,1,14000,14000,4500,카드
P-260307-0522,2026-03-07,21:23,토,3,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260307-0523,2026-03-07,17:36,토,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260307-0523,2026-03-07,17:36,토,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0523,2026-03-07,17:36,토,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0523,2026-03-07,17:36,토,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0523,2026-03-07,17:36,토,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0523,2026-03-07,17:36,토,4,A003,주류,테라,1,6000,6000,1500,카드
P-260307-0523,2026-03-07,17:36,토,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260307-0524,2026-03-07,13:56,토,5,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260307-0524,2026-03-07,13:56,토,5,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260307-0524,2026-03-07,13:56,토,5,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260307-0525,2026-03-07,18:06,토,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,간편결제
P-260307-0525,2026-03-07,18:06,토,3,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260307-0525,2026-03-07,18:06,토,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260307-0525,2026-03-07,18:06,토,3,A003,주류,테라,2,6000,12000,3000,간편결제
P-260307-0526,2026-03-07,14:26,토,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260307-0526,2026-03-07,14:26,토,5,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260307-0526,2026-03-07,14:26,토,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0527,2026-03-07,12:14,토,4,M003,코스,"런치 한상 (1인, 평일점심)",3,19000,57000,29400,카드
P-260307-0527,2026-03-07,12:14,토,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0527,2026-03-07,12:14,토,4,B005,음료,오미자차,2,6000,12000,3000,카드
P-260307-0528,2026-03-07,18:34,토,5,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260307-0528,2026-03-07,18:34,토,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0528,2026-03-07,18:34,토,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0528,2026-03-07,18:34,토,5,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260307-0528,2026-03-07,18:34,토,5,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260307-0528,2026-03-07,18:34,토,5,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260307-0529,2026-03-07,12:56,토,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260307-0529,2026-03-07,12:56,토,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260307-0530,2026-03-07,23:47,토,5,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260307-0530,2026-03-07,23:47,토,5,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0530,2026-03-07,23:47,토,5,A005,주류,한라산,1,14000,14000,4500,카드
P-260307-0530,2026-03-07,23:47,토,5,A003,주류,테라,2,6000,12000,3000,카드
P-260307-0531,2026-03-07,22:32,토,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0531,2026-03-07,22:32,토,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260307-0531,2026-03-07,22:32,토,2,A004,주류,카스,1,6000,6000,1500,카드
P-260307-0532,2026-03-07,14:14,토,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0532,2026-03-07,14:14,토,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260307-0532,2026-03-07,14:14,토,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260307-0533,2026-03-07,18:57,토,5,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260307-0533,2026-03-07,18:57,토,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0533,2026-03-07,18:57,토,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260307-0533,2026-03-07,18:57,토,5,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260307-0533,2026-03-07,18:57,토,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260307-0533,2026-03-07,18:57,토,5,A005,주류,한라산,1,14000,14000,4500,카드
P-260307-0533,2026-03-07,18:57,토,5,A003,주류,테라,1,6000,6000,1500,카드
P-260307-0533,2026-03-07,18:57,토,5,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260307-0534,2026-03-07,18:49,토,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260307-0534,2026-03-07,18:49,토,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260307-0534,2026-03-07,18:49,토,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
